"질의","응답","카테고리"
"Oracle RAC에서 split brain 상황 발생하면 어떻게 대응해야 해","확인 순서
1. CRS 로그(crsd, cssd)에서 노드 간 heartbeat 끊긴 시점 확인
2. voting disk 접근 가능 여부 각 노드에서 확인
3. quorum 노드 수 미달로 강제 재부팅(fencing) 된 노드가 있는지 확인
4. 네트워크 스위치/인터커넥트 이중화 상태 점검 후 재기동
- 놓치기 쉬운 포인트: split brain 방지가 voting disk의 핵심 역할이라 voting disk 자체 이중화(정족수) 상태를 평소에 모니터링해둬야 함","IT"
"도커 컨테이너 로그 확인하는 명령어 뭐야?","```
docker logs <container_id>
```
- 실시간으로 보려면 -f 옵션
- 최근 N줄만 보려면 --tail 100","IT"
"도커 이미지 레이어 캐시가 뭐야?","- 각 Dockerfile 명령어(RUN, COPY 등)마다 레이어 생성되고 캐시됨
- 이전 레이어랑 내용 같으면 재사용, 다르면 그 이후 전부 재빌드
- 자주 바뀌는 COPY는 아래쪽에 둬야 캐시 효율 좋아짐","IT"
"kubectl로 파드 상태 확인하는 명령어?","```
kubectl get pods -n <namespace>
kubectl describe pod <pod_name> -n <namespace>
```
- describe로 Events 항목 보면 원인 나옴","IT"
"Deployment랑 ReplicaSet 차이가 뭐야?","- ReplicaSet: 지정한 개수만큼 Pod 유지시켜주는 컨트롤러
- Deployment: ReplicaSet을 관리하면서 롤링 업데이트, 롤백 기능까지 제공
- 실무에선 ReplicaSet 직접 안 만들고 Deployment로 관리함","IT"
"Helm chart랑 release 차이가 뭐야?","- chart: 배포할 리소스 템플릿 묶음(패키지)
- release: chart를 특정 클러스터에 실제로 설치한 인스턴스
- 같은 chart로 release 여러 개 만들 수 있음(namespace/이름 다르게)","IT"
"Jenkins pipeline job이랑 freestyle job 차이가 뭐야?","- freestyle: GUI로 빌드 스텝 설정, 단순 작업에 적합
- pipeline: Jenkinsfile(코드)로 빌드 과정 정의, 버전 관리 가능하고 복잡한 흐름 구성 쉬움
- 요즘은 대부분 pipeline(Jenkinsfile) 방식 씀","IT"
"GitLab CI에서 stage랑 job 차이가 뭐야?","- stage: build, test, deploy 같은 실행 단계 그룹
- job: 실제 실행되는 작업 단위, 특정 stage에 속함
- 같은 stage에 있는 job들은 병렬 실행됨","IT"
"도커 멀티스테이지 빌드는 왜 쓰는거야?","- 빌드용 이미지랑 실행용 이미지 분리해서 최종 이미지 용량 줄임
- 빌드 도구, 소스코드가 최종 이미지에 안 남음
- 보안(불필요 툴 제거)이랑 배포 속도에도 유리","IT"
"ConfigMap이랑 Secret 차이가 뭐야?","- ConfigMap: 평문 설정값 저장(환경변수, 설정파일)
- Secret: base64 인코딩 저장, 비밀번호/토큰 등 민감정보용
- base64는 암호화 아니니까 RBAC으로 접근 제어 따로 해야 함","IT"
"Prometheus랑 Grafana 역할 차이가 뭐야?","- Prometheus: 메트릭 수집/저장, 알림 규칙(Alertmanager 연동)
- Grafana: 수집된 메트릭을 시각화하는 대시보드 툴
- Prometheus 단독으로도 웹 UI 있지만 시각화는 Grafana가 훨씬 나음","IT"
"kubectl exec으로 컨테이너 접속하는 명령어?","```
kubectl exec -it <pod_name> -n <namespace> -- /bin/bash
```
- 컨테이너 여러 개면 -c <container_name>으로 지정","IT"
"도커 컨테이너 재시작 정책 옵션 뭐 있어?","- no: 재시작 안 함(기본값)
- on-failure: 비정상 종료시에만 재시작
- always: 항상 재시작
- unless-stopped: 수동으로 멈춘 경우 제외하고 항상 재시작","IT"
"쿠버네티스 네임스페이스는 왜 나눠 쓰는거야?","- 리소스 논리적 격리(팀별, 환경별)
- 리소스 쿼터, 네트워크 정책을 네임스페이스 단위로 적용 가능
- 이름 충돌 없이 같은 리소스명 여러 네임스페이스에서 사용 가능","IT"
"Helm values.yaml은 뭐하는 파일이야?","- chart 템플릿에 주입할 변수값 정의하는 파일
- --set이나 -f로 오버라이드 가능
- 환경별(dev/prod) values 파일 따로 관리하는 게 일반적","IT"
"GitLab CI runner 종류가 뭐가 있어?","- shared runner: 여러 프로젝트가 공용으로 쓰는 runner
- specific runner: 특정 프로젝트/그룹 전용 runner
- group runner: 그룹 내 프로젝트들이 공유
- 보안/자원 격리 필요하면 specific runner 씀","IT"
"ELK 스택 구성 요소가 뭐야?","- Elasticsearch: 로그 저장/검색 엔진
- Logstash: 로그 수집/가공(파이프라인)
- Kibana: 시각화 UI
- 최근엔 Logstash 대신 Filebeat 많이 씀(가벼움)","IT"
"쿠버네티스 Service 타입 종류 뭐 있어?","- ClusterIP: 클러스터 내부 통신용(기본값)
- NodePort: 노드 포트로 외부 노출
- LoadBalancer: 클라우드 LB 연동
- ExternalName: 외부 DNS 이름 매핑","IT"
"Jenkins agent(node)가 뭐야?","- 실제 빌드가 실행되는 서버/컨테이너
- master는 스케줄링만, 빌드는 agent에서 실행
- 라벨(label)로 특정 agent에 job 지정 가능","IT"
"도커 네트워크 종류 뭐 있어?","- bridge: 기본 네트워크, 컨테이너 간 통신
- host: 호스트 네트워크 그대로 사용
- none: 네트워크 없음
- overlay: 여러 호스트 걸친 스웜/클러스터 통신용","IT"
"liveness probe랑 readiness probe 차이가 뭐야?","- liveness: 컨테이너가 살아있는지 체크, 실패하면 재시작
- readiness: 트래픽 받을 준비 됐는지 체크, 실패하면 서비스에서 제외(재시작은 안 함)
- 둘 다 실패시 동작 다르니 헷갈리면 안 됨","IT"
"Pod가 CrashLoopBackOff 상태인데 뭐부터 봐야돼?","확인 순서:
1. kubectl describe pod <pod> 로 Events, Exit Code 확인
2. kubectl logs <pod> --previous 로 이전 컨테이너 로그 확인
3. Exit Code 1: 애플리케이션 에러 로그 확인
4. Exit Code 137: OOMKilled 여부, resources.limits 확인
5. liveness probe 설정이 너무 빡빡한지(initialDelaySeconds) 확인
- 놓치기 쉬운 포인트: configmap/secret 마운트 경로 오타로 앱이 못 뜨는 경우 많음","IT"
"도커 이미지 빌드가 너무 느린데 어떻게 최적화해?","확인 순서:
1. Dockerfile 레이어 순서 확인 - 자주 바뀌는 COPY는 아래로
2. .dockerignore로 불필요 파일(node_modules, .git) 제외
3. 멀티스테이지 빌드로 빌드 의존성 분리
4. BuildKit 캐시 마운트 사용 (--mount=type=cache)
5. base 이미지 alpine/slim으로 경량화
- 놓치기 쉬운 포인트: CI에서 캐시 레이어 안 남기고 매번 fresh clone하면 캐시 효과 없음","IT"
"HPA 설정했는데 스케일 아웃이 안 되는데 왜 그래?","확인 순서:
1. kubectl top pod 로 metrics-server 정상 동작하는지 확인
2. kubectl describe hpa <name> 로 current/target 메트릭 값 확인
3. Deployment에 resources.requests 설정 안 돼있으면 HPA가 CPU% 계산 못함
4. minReplicas/maxReplicas 값 확인
5. behavior(stabilizationWindowSeconds) 설정으로 스케일 지연되는 건 아닌지 확인
- 놓치기 쉬운 포인트: requests 안 걸어두면 utilization 계산 자체가 안 됨","IT"
"PVC가 Pending 상태에서 안 넘어가는데 뭐 확인해야돼?","확인 순서:
1. kubectl describe pvc <name> 로 Events 확인
2. StorageClass 존재 여부, 이름 오타 확인
3. 요청한 accessMode를 지원하는 PV/StorageClass인지 확인
4. 동적 프로비저닝이면 provisioner(CSI 드라이버) 파드 상태 확인
5. 용량이 노드/스토리지 백엔드 가용량 초과하는지 확인
- 놓치기 쉬운 포인트: ReadWriteMany 요청했는데 스토리지가 RWO만 지원하는 경우 많음","IT"
"Jenkins 파이프라인 빌드가 실패했는데 어디부터 봐?","확인 순서:
1. Console Output에서 실패 stage/step 확인
2. Jenkinsfile 문법(특히 credentials, withEnv 블록) 확인
3. agent 라벨 매칭되는 노드 있는지 확인
4. 워크스페이스 디스크 용량, 이전 빌드 잔여 프로세스 확인
5. Plugin 버전 호환성(특히 Jenkinsfile 업데이트 후) 확인
- 놓치기 쉬운 포인트: credentials ID는 맞는데 스코프(global/folder)가 안 맞으면 조용히 실패함","IT"
"GitLab CI job이 pending에서 안 넘어가는데 원인이 뭐야?","확인 순서:
1. 사용 가능한 runner가 있는지, tag 매칭되는지 확인
2. runner가 실제로 online인지 (gitlab-runner list)
3. concurrent 설정값 대비 실행중인 job 수 확인
4. only/except, rules 조건으로 job 자체가 스킵되는 건 아닌지 확인
- 놓치기 쉬운 포인트: .gitlab-ci.yml에 tags 지정했는데 해당 tag 가진 runner가 없으면 영원히 pending","IT"
"Pod가 계속 Pending 상태로 안 뜨는데 원인이 뭐야?","확인 순서:
1. kubectl describe pod 로 Events의 스케줄링 실패 사유 확인
2. 노드 리소스(CPU/Memory) 부족 여부 확인
3. nodeSelector/affinity/taint-toleration 조건 맞는지 확인
4. PVC가 먼저 Pending이면 Pod도 같이 못 뜸
- 놓치기 쉬운 포인트: taint 걸린 노드에 toleration 안 넣어서 스케줄 안 되는 경우 흔함","IT"
"Helm upgrade 실패했을 때 롤백 어떻게 해?","```
helm rollback <release> <revision>
helm history <release>
```
- 실패 원인은 대부분 values 문법 오류, 템플릿 렌더링 에러, 리소스 충돌
- helm upgrade --dry-run --debug 로 먼저 렌더링 결과 확인하고 배포하는 습관 들여야 함","IT"
"Grafana 대시보드에 메트릭이 하나도 안 보이는데 뭐부터 확인해?","확인 순서:
1. Grafana Data Source 연결 상태(Test 버튼) 확인
2. Prometheus에서 직접 쿼리해서 데이터 있는지 확인(/graph 페이지)
3. 대시보드 쿼리의 label/job명이 실제 타겟이랑 일치하는지 확인
4. 시간 범위(time range) 설정이 데이터 있는 구간인지 확인
- 놓치기 쉬운 포인트: Prometheus는 정상인데 대시보드 변수(variable) 값이 안 맞아서 안 보이는 경우 많음","IT"
"로그가 Kibana에 안 들어오는데 어떻게 확인해?","확인 순서:
1. Filebeat/Logstash 프로세스 살아있는지, 로그 경로 맞는지 확인
2. Elasticsearch 인덱스 생성됐는지 확인(GET _cat/indices)
3. Kibana index pattern이 실제 인덱스명과 일치하는지 확인
4. Elasticsearch 디스크 워터마크(low/high) 초과로 write block 걸렸는지 확인
- 놓치기 쉬운 포인트: 디스크 85% 넘으면 ES가 자동으로 read-only 걸어버림","IT"
"Ingress에서 502 에러 뜨는데 원인 뭐야?","확인 순서:
1. 백엔드 Pod가 실제로 Running & Ready인지 확인
2. Service의 selector와 Pod label 일치하는지 확인
3. targetPort와 컨테이너 실제 리스닝 포트 일치하는지 확인
4. Ingress controller 로그에서 upstream 연결 에러 확인
- 놓치기 쉬운 포인트: readinessProbe 실패로 엔드포인트에서 빠진 Pod한테 트래픽 몰리는 경우","IT"
"ImagePullBackOff 뜨는데 어떻게 해결해?","확인 순서:
1. kubectl describe pod 로 정확한 에러 메시지 확인
2. 이미지 이름/태그 오타 확인
3. 프라이빗 레지스트리면 imagePullSecrets 설정 확인
4. 레지스트리 인증 토큰 만료 여부 확인
- 놓치기 쉬운 포인트: 이미지는 있는데 latest 태그 캐시 문제로 잘못된 버전 당겨오는 경우 있음","IT"
"Pod가 OOMKilled로 자꾸 죽는데 어떻게 대응해?","확인 순서:
1. kubectl describe pod 에서 Reason: OOMKilled 확인
2. resources.limits.memory 값 확인, 실제 사용량보다 낮게 잡혔는지 체크
3. 애플리케이션 메모리 릭 여부(JVM이면 heap dump) 확인
4. limits를 늘리거나 requests/limits 갭 줄여서 재배포
- 놓치기 쉬운 포인트: JVM 쓰면 -Xmx를 컨테이너 limit보다 낮게 설정해야 함, 안 그러면 컨테이너 레벨에서 먼저 죽음","IT"
"Jenkins 빌드 에이전트가 offline으로 뜨는데 원인이 뭐야?","확인 순서:
1. 에이전트 서버/컨테이너가 실제로 살아있는지 확인
2. JNLP/SSH 연결 방식이면 네트워크, 방화벽, 포트(50000) 확인
3. 에이전트 디스크 용량 부족 여부 확인
4. Jenkins master와 agent 간 Java 버전/인증서 불일치 확인
- 놓치기 쉬운 포인트: 디스크 풀(disk full)이면 에이전트가 자동으로 offline 처리됨","IT"
"도커 컨테이너 디스크 용량 부족한데 어떻게 정리해?","```
docker system df
docker system prune -a --volumes
```
- 사용 안 하는 이미지, 중지된 컨테이너, dangling 볼륨까지 다 정리됨(운영 환경에서는 신중히)
- 로그 파일(json-file 드라이버)이 계속 쌓여서 용량 차지하는 경우도 많으니 log-opts max-size 설정 확인","IT"
"쿠버네티스 파드 안에서 DNS 조회가 안 되는데 뭐 확인해?","확인 순서:
1. kubectl exec 로 파드 안에서 nslookup kubernetes.default 테스트
2. CoreDNS Pod 상태(Running) 확인
3. Pod의 dnsPolicy 설정 확인(ClusterFirst 기본값 맞는지)
4. NetworkPolicy가 DNS(53포트) 트래픽 막고 있는지 확인
- 놓치기 쉬운 포인트: NetworkPolicy egress 규칙 걸어두고 kube-dns로 나가는 53포트 빼먹는 경우 흔함","IT"
"Prometheus 타겟이 down으로 뜨는데 원인 뭐야?","확인 순서:
1. Prometheus 웹 UI Targets 페이지에서 에러 메시지 확인
2. 타겟 Pod/서비스의 /metrics 엔드포인트 직접 curl 테스트
3. ServiceMonitor/scrape config의 포트, path 설정 확인
4. NetworkPolicy나 방화벽으로 Prometheus에서 타겟으로 접근 막혀있는지 확인
- 놓치기 쉬운 포인트: 타겟 Pod 재배포되면서 label 바뀌면 ServiceMonitor selector랑 안 맞아서 스크랩 대상에서 빠짐","IT"
"GitLab CI cache가 매번 미스나는데 왜 그래?","확인 순서:
1. cache key 설정 확인(브랜치명 기반이면 브랜치마다 캐시 분리됨)
2. cache paths가 실제 의존성 설치 경로랑 일치하는지 확인
3. runner가 distributed cache(S3 등) 설정 안 돼있고 매번 다른 runner 잡히는지 확인
4. cache와 artifacts를 혼동해서 쓰고 있는 건 아닌지 확인
- 놓치기 쉬운 포인트: shared runner 여러 대 쓰면 로컬 캐시라서 runner 바뀔 때마다 캐시 미스남, distributed cache 설정 필요","IT"
"Deployment 롤아웃이 멈춰있는데 어떻게 확인해?","확인 순서:
1. kubectl rollout status deployment/<name> 로 진행 상황 확인
2. 새 ReplicaSet의 Pod가 Pending/CrashLoop인지 kubectl get rs, pods 확인
3. maxSurge/maxUnavailable 값 때문에 대기 중인 건 아닌지 확인
4. readinessProbe 실패로 새 Pod가 Ready 안 되는지 확인
- 놓치기 쉬운 포인트: 새 이미지가 ImagePullBackOff면 롤아웃이 그 지점에서 영원히 멈춤, kubectl rollout undo로 일단 되돌리는 게 우선","IT"
"NetworkPolicy 적용했더니 파드 간 통신이 안 되는데 뭐가 문제야?","확인 순서:
1. 적용된 NetworkPolicy의 podSelector가 의도한 Pod에 걸려있는지 확인
2. ingress/egress 규칙에 필요한 포트/프로토콜 빠진 거 없는지 확인
3. 같은 네임스페이스만 허용했는데 다른 네임스페이스에서 접근하는 건 아닌지 확인
4. CNI 플러그인이 NetworkPolicy를 실제로 지원하는지 확인(flannel은 기본 미지원)
- 놓치기 쉬운 포인트: default deny 정책 걸어두고 DNS(kube-dns) 허용 규칙 빼먹으면 전체 통신 마비됨","IT"
"오늘 하루 어땠어","그냥 그랬어 별일 없었어","DAILY"
"요즘 잘 지내","응 그럭저럭 지내고 있어","DAILY"
"뭐하고 있었어","그냥 누워서 폰 보고 있었어","DAILY"
"심심한데 뭐하지","산책이라도 나가봐","DAILY"
"오랜만이야 잘 지냈어","어 오랜만이네 나야 늘 똑같지 뭐","DAILY"
"주말에 뭐할 거야","딱히 계획 없고 그냥 쉬려고","DAILY"
"요즘 바빠","어 좀 정신없이 바쁘네","DAILY"
"오늘 기분 어때","나쁘지 않아 그냥 평범해","DAILY"
"오늘 뭐 재밌는 일 없었어","딱히 없었어 그냥 조용한 하루였어","DAILY"
"좋은 아침이야","어 오늘도 화이팅하자","DAILY"
"잘 자 내일 봐","어 너도 잘 자","DAILY"
"밥은 먹었어","어 방금 먹었어 너는","DAILY"
"요즘 어떻게 지내냐","그냥저냥 지내고 있어","DAILY"
"오늘따라 왜 이렇게 피곤하지","잠을 못 자서 그런가보다","DAILY"
"심심해 죽겠다","나도 딱히 할 거 없어서 그냥 누워있어","DAILY"
"나 오늘 완전 럭키했어","오 뭔데 부럽다","DAILY"
"오늘따라 기분이 좋네","좋은 일 있었나보네 부럽다","DAILY"
"그냥 네 생각나서 연락했어","어 고맙다 나도 잘 지내고 있어","DAILY"
"이번 주말 뭐 하고 지냈어","그냥 집에서 뒹굴거리다 끝났어","DAILY"
"오늘 컨디션 어때","나쁘지 않은데 살짝 나른하네","DAILY"
"오늘 날씨 어때","밖에 좀 흐리고 쌀쌀한 편이야","DAILY"
"비오는데 우산 챙겨야할까","어 챙기는 게 좋을 듯해","DAILY"
"요즘 너무 덥지 않아","어 완전 찜통이야","DAILY"
"오늘 미세먼지 심한가","하늘 보니 좀 뿌옇긴 하네","DAILY"
"눈 온다는데 진짜야","어 일기예보에서 그러더라","DAILY"
"요즘 일교차가 너무 심해","맞아 아침저녁으로 따뜻하게 입어야 해","DAILY"
"태풍 온다는데 괜찮을까","외출은 좀 자제하는 게 좋을 것 같아","DAILY"
"오늘 바람 진짜 세다","그러게 걸어다니기 힘들 정도네","DAILY"
"오늘 습도 왜 이래","완전 눅눅하고 찝찝하네","DAILY"
"장마 언제 끝나나 몰라","이번 주까지는 이어진다더라","DAILY"
"오늘 밤 기온 많이 떨어진대","어 따뜻하게 입고 자야겠다","DAILY"
"벌써 가을바람이 부네","그러게 계절이 진짜 빠르다","DAILY"
"오늘 자외선 지수 높아","꽤 높은 것 같아 선크림 챙겨","DAILY"
"이번 겨울 진짜 추울까","벌써부터 걱정되긴 하네","DAILY"
"오늘 하늘 진짜 맑다","완전 파랗다 사진 찍기 딱이네","DAILY"
"점심 뭐 먹지","김치찌개 어때 든든하잖아","DAILY"
"저녁 메뉴 추천 좀","오늘은 삼겹살 어때","DAILY"
"근처에 맛있는 국밥집 있어","어 역 앞에 순대국밥집 괜찮더라","DAILY"
"매운 거 먹고 싶은데 뭐가 좋을까","마라탕 어때 딱 그 느낌이야","DAILY"
"다이어트 중인데 뭐 먹지","샐러드에 닭가슴살 곁들여봐","DAILY"
"오늘 회식 메뉴 추천해줘","삼겹살에 소주 조합이 무난하지","DAILY"
"배달 시켜 먹을까","좋지 오늘같은 날은 배달이 진리야","DAILY"
"라면 끓여 먹을까","어 계란 하나 풀어서 먹어봐","DAILY"
"디저트 뭐가 맛있을까","마카롱이나 티라미수 어때","DAILY"
"커피 마시고 싶은데 뭐 마실까","아메리카노 무난하게 좋지","DAILY"
"치킨 시킬까 피자 시킬까","오늘은 치킨 땡기는 날이야","DAILY"
"이 동네 맛집 좀 알려줘","시장 안에 있는 분식집이 유명해","DAILY"
"브런치 먹기 좋은 곳 있어","카페 거리 쪽에 브런치 맛집 많아","DAILY"
"야식 뭐 먹을까 고민돼","떡볶이랑 순대 어때","DAILY"
"회 좋아해","어 광어회 진짜 좋아해","DAILY"
"오늘 소고기 먹고 싶다","오 좋다 나도 껴줘","DAILY"
"편의점 도시락 뭐가 맛있어","제육볶음 도시락 괜찮더라","DAILY"
"김밥 좋아해","어 참치김밥 완전 좋아해","DAILY"
"매콤한 국물 요리 추천해줘","부대찌개 어때 얼큰하니 좋아","DAILY"
"아침 뭐 먹었어","그냥 토스트에 우유 마셨어","DAILY"
"오늘 뭘 먹어야 살이 안 찔까","저녁은 가볍게 먹는 게 좋아","DAILY"
"빵집 추천 좀","골목 안쪽에 있는 빵집이 유명해","DAILY"
"오늘따라 단 게 당기네","초콜릿 하나 먹어봐","DAILY"
"술안주로 뭐가 좋을까","오징어무침이나 골뱅이무침 어때","DAILY"
"국물 요리 뭐가 땡길까","갈비탕 어때 든든하잖아","DAILY"
"제주도 2박3일 여행코스 추천해줘","첫날은 동쪽 해안 돌고 둘째날은 오름 가봐","DAILY"
"부산 여행 가는데 어디가 좋아","해운대랑 광안리 야경은 꼭 봐야지","DAILY"
"국내여행 추천 좀","강원도 가서 바다 보고 오는 거 어때","DAILY"
"혼자 여행가기 좋은 곳 있어","경주 어때 조용히 걷기 좋아","DAILY"
"이번 휴가 어디로 갈까 고민돼","가까운 바다로 훌쩍 떠나봐","DAILY"
"여행 짐 쌀 때 뭐가 필수야","보조배터리랑 상비약은 꼭 챙겨","DAILY"
"캠핑 가기 좋은 계절이 언제야","가을이 제일 선선하고 좋아","DAILY"
"해외여행 가고 싶은데 어디 좋아","요즘은 일본이 가성비 좋더라","DAILY"
"당일치기 여행 어디 갈까","근교 수목원이나 계곡 어때","DAILY"
"여행 가서 뭐 하는 게 제일 좋아","그냥 걷다가 맛있는 거 먹는 거지","DAILY"
"등산 가기 좋은 산 추천해줘","북한산 코스 완만해서 괜찮아","DAILY"
"여행 준비할 때 뭐부터 해야 해","숙소랑 교통편부터 잡아","DAILY"
"바다 여행 가고 싶은데 어디가 좋을까","강릉이나 속초 추천해","DAILY"
"여행 갈 때 사진 잘 찍는 팁 있어","노을 질 때 찍으면 감성 사진 나와","DAILY"
"온천 여행 가고 싶은데 어디 좋아","충남 쪽 온천 마을 괜찮더라","DAILY"
"요즘 너무 피곤해","무리하지 말고 좀 쉬어","DAILY"
"스트레스 너무 쌓였어","잠깐 산책이라도 하고 와봐","DAILY"
"오늘 진짜 힘든 하루였어","고생했어 오늘은 푹 쉬어","DAILY"
"짜증나는 일이 있었어","무슨 일인데 얘기해봐","DAILY"
"너무 우울해","무슨 일 있었어 얘기해도 돼","DAILY"
"화가 나서 미치겠어","일단 심호흡 좀 해봐","DAILY"
"요즘 의욕이 하나도 없어","그런 날도 있는 거야 너무 자책하지 마","DAILY"
"눈물이 자꾸 나","힘든 일 있었구나 괜찮아질 거야","DAILY"
"왜 이렇게 외롭지","나라도 옆에 있어줄게","DAILY"
"걱정이 너무 많아","하나씩 천천히 해결하면 돼","DAILY"
"오늘 너무 지쳤어","오늘은 일찍 자 그게 최고야","DAILY"
"불안해서 잠이 안 와","따뜻한 차 한 잔 마셔봐","DAILY"
"기분이 널뛰기해","그럴 때도 있지 너무 신경쓰지 마","DAILY"
"뭔가 허무해","잠깐 쉬어가는 것도 나쁘지 않아","DAILY"
"오늘따라 예민해","컨디션 안 좋은가 보다 좀 쉬어","DAILY"
"요즘 취미 뭐 있어","요즘은 그림 그리는 거에 빠졌어","DAILY"
"새로운 취미 찾고 싶은데 뭐가 좋을까","요가나 클라이밍 한번 해봐","DAILY"
"주말에 할 만한 취미 추천해줘","베이킹 한번 해보는 거 어때","DAILY"
"요즘 뜨개질 배우고 있어","오 신기하다 뭐 만들고 있어","DAILY"
"그림 그리는 거 어렵지 않아","처음엔 어려운데 하다 보면 재밌어","DAILY"
"사진 찍는 거 좋아해","어 풍경 사진 찍는 거 좋아해","DAILY"
"악기 하나 배우고 싶은데 뭐가 쉬울까","우쿨렐레가 배우기 쉬운 편이야","DAILY"
"독서모임 해본 적 있어","어 한번 해봤는데 생각보다 재밌더라","DAILY"
"요즘 뭐 수집해","피규어 조금씩 모으고 있어","DAILY"
"원데이 클래스 추천해줄래","도자기 공방 클래스 재밌더라","DAILY"
"요즘 잠을 잘 못 자","자기 전에 폰 좀 멀리 해봐","DAILY"
"낮잠 잤더니 밤에 잠이 안와","낮잠은 짧게 자는 게 좋아","DAILY"
"요즘 너무 졸려","잠이 부족한가 보다 일찍 자","DAILY"
"밤새서 그런지 머리가 띵해","오늘은 일찍 좀 자","DAILY"
"꿈을 너무 생생하게 꿔","그런 날 있지 신기하긴 하다","DAILY"
"자꾸 늦게 자게 돼","알람 하나 맞춰놓고 일찍 누워봐","DAILY"
"몸이 으슬으슬한데 감기인가","푹 쉬고 따뜻하게 있어봐","DAILY"
"오늘따라 몸이 무거워","컨디션 관리 좀 해야겠다","DAILY"
"아침에 못 일어나겠어","알람 여러 개 맞춰봐","DAILY"
"요즘 코를 곤다고 하더라","피곤이 많이 쌓였나보다","DAILY"
"강아지 키우고 싶은데 어떤 종이 좋을까","초보라면 말티즈 키우기 편해","DAILY"
"고양이가 밥을 안 먹어","갑자기 그러면 한번 병원 가보는 게 좋아","DAILY"
"반려동물 처음 키우는데 뭐부터 준비해야해","사료랑 배변판부터 챙겨","DAILY"
"강아지 산책 얼마나 시켜야해","하루 두 번 정도는 시켜주는 게 좋아","DAILY"
"우리집 냥이가 너무 귀여워","사진 좀 보여줘 궁금하다","DAILY"
"강아지 짖는 버릇 어떻게 고쳐","훈련사한테 상담받아보는 것도 좋아","DAILY"
"반려동물이랑 여행 가능한 곳 있어","요즘 펫동반 숙소 많이 생겼어","DAILY"
"고양이 발톱 언제 깎아줘야해","한 2주에 한번 정도면 돼","DAILY"
"강아지가 요즘 밥투정이 심해","사료 바꿔보는 것도 방법이야","DAILY"
"반려동물 키우면 뭐가 제일 힘들어","여행 갈 때 맡길 곳 찾는 게 힘들어","DAILY"
"요즘 운동 뭐 하고 있어","요즘 러닝 시작했어","DAILY"
"헬스장 다니는데 뭐부터 해야해","처음엔 기본 유산소부터 해봐","DAILY"
"요가 처음 하는데 어렵지 않아","처음엔 뻣뻣한데 하다보면 늘어","DAILY"
"홈트 추천해줄래","스쿼트랑 플랭크부터 시작해봐","DAILY"
"운동할 시간이 없어","짧게라도 스트레칭이라도 해봐","DAILY"
"러닝 시작했는데 무릎이 아파","신발이랑 자세 한번 체크해봐","DAILY"
"필라테스 배우고 싶은데 어때","자세 교정에 진짜 좋아","DAILY"
"오늘 운동 가기 너무 귀찮아","그래도 10분만이라도 움직여봐","DAILY"
"근력운동 얼마나 자주 해야해","주 3회 정도면 충분해","DAILY"
"걷기운동도 효과 있어","어 매일 꾸준히 걸으면 진짜 좋아","DAILY"
"요즘 옷 사고 싶은데 뭐가 유행이야","요즘은 루즈핏 스타일이 유행이야","DAILY"
"신발 하나 사려는데 추천해줄래","편한 스니커즈 하나 사둬","DAILY"
"가을 옷 쇼핑하기 좋은 시즌인가","어 지금이 딱 좋은 시기야","DAILY"
"온라인 쇼핑몰 추천해줘","요즘 다들 무신사 많이 쓰더라","DAILY"
"세일 기간 언제야","이번 주말부터 시작한다더라","DAILY"
"가방 하나 새로 살까 고민돼","실용적인 크로스백 하나 괜찮아","DAILY"
"화장품 뭐 새로 써볼까","요즘 리뷰 좋은 선크림 하나 써봐","DAILY"
"겨울 코트 뭐가 따뜻해","롱패딩이 제일 따뜻하지","DAILY"
"인테리어 소품 사고 싶은데 추천해줘","무드등 하나 놓으면 분위기 좋아져","DAILY"
"운동화 세탁 어떻게 해","미온수에 손빨래 하는 게 제일 좋아","DAILY"
"요즘 볼만한 드라마 있어","요즘 나오는 로맨스 드라마 재밌더라","DAILY"
"영화 추천 좀 해줘","잔잔한 힐링 영화 어때","DAILY"
"넷플릭스 뭐 볼까 고민돼","요즘 다들 그 스릴러 시리즈 보더라","DAILY"
"요즘 재밌는 책 있어","에세이 하나 요즘 재밌게 읽고 있어","DAILY"
"최근에 본 영화 어땠어","생각보다 재밌어서 놀랐어","DAILY"
"웹툰 추천해줄래","요즘 인기 많은 판타지 웹툰 있어","DAILY"
"예능 뭐 보면 재밌어","요즘 여행 예능 재밌더라","DAILY"
"다큐멘터리 볼 만한 거 있어","자연 다큐 하나 진짜 힐링돼","DAILY"
"애니메이션 추천해줘","요즘 나온 극장판 애니 괜찮더라","DAILY"
"요즘 노래 뭐 듣고 있어","잔잔한 발라드 위주로 듣고 있어","DAILY"
"벌써 연말이네 시간 진짜 빠르다","그러게 올해도 순삭이었어","DAILY"
"추석에 뭐할 계획이야","그냥 가족들이랑 시간 보내려고","DAILY"
"크리스마스 계획 있어","아직 딱히 없어 그냥 집에서 쉴 듯","DAILY"
"새해 목표 세웠어","어 올해는 운동 꾸준히 하는 거로 정했어","DAILY"
"이번 연휴 뭐 할 거야","그냥 집에서 밀린 잠 자려고","DAILY"
"벚꽃 언제쯤 필까","다음 달쯤이면 슬슬 피기 시작할 거야","DAILY"
"단풍 보러 가기 좋은 곳 있어","설악산 단풍이 진짜 예쁘다더라","DAILY"
"여름휴가 계획 있어","아직 못 정했는데 이번 주에 정하려고","DAILY"
