"질의","응답","카테고리"
"빅뱅 이론이 뭐야?","우주가 아주 작은 한 점에서 폭발적으로 팽창하면서 생겨났다는 우주 기원 이론이야.","KNOWLEDGE"
"병자호란은 언제야?","1636년에 청나라가 조선을 침략한 전쟁이야. 인조가 삼전도에서 항복했어.","KNOWLEDGE"
"관세가 뭐야?","외국에서 수입하는 물건에 부과하는 세금이야. 국내 산업 보호 목적으로도 쓰여.","KNOWLEDGE"
"이차함수 그래프는 어떤 모양이야?","포물선 모양이야. 계수가 양수면 아래로 볼록, 음수면 위로 볼록해.","KNOWLEDGE"
"광복절은 무슨 날이야?","1945년 8월 15일 일제강점기에서 해방된 날을 기념하는 날이야.","KNOWLEDGE"
"환율 방어가 뭐야?","정부나 중앙은행이 자국 통화 가치를 지키기 위해 외환시장에 개입하는 걸 말해.","KNOWLEDGE"
"삼투압이 뭐야?","농도가 다른 두 용액 사이에서 물이 이동하려는 압력을 말해.","KNOWLEDGE"
"갑오개혁이 뭐야?","1894년 조선이 근대적 제도를 도입하려고 시행한 개혁이야. 신분제 폐지 같은 내용이 담겼어.","KNOWLEDGE"
"부가가치세가 뭐야?","상품이나 서비스가 거래될 때마다 부가된 가치에 매기는 세금이야. 한국은 보통 10%야.","KNOWLEDGE"
"삼각함수 사인 코사인이 뭐야?","직각삼각형에서 각도와 변의 비율을 나타내는 함수야. 사인은 대변/빗변, 코사인은 밑변/빗변이야.","KNOWLEDGE"
"산업혁명은 언제 시작됐어?","18세기 후반 영국에서 시작됐어. 증기기관 발명이 큰 계기가 됐지.","KNOWLEDGE"
"기회비용이 뭐야?","어떤 선택을 할 때 포기해야 하는 가장 큰 가치를 말해.","KNOWLEDGE"
"태풍이랑 허리케인 차이가 뭐야?","발생 지역만 다르고 원리는 같아. 태풍은 아시아, 허리케인은 대서양 쪽이야.","KNOWLEDGE"
"고려청자가 유명한 이유가 뭐야?","비취색 유약과 상감기법이 세계적으로 인정받는 예술적 가치를 가지고 있어서야.","KNOWLEDGE"
"주가수익비율 PER이 뭐야?","주가를 주당순이익으로 나눈 값인데 주가가 이익 대비 얼마나 고평가됐는지 보는 지표야.","KNOWLEDGE"
"소인수분해가 뭐야?","자연수를 소수들의 곱으로 나타내는 걸 말해. 12는 2×2×3으로 분해돼.","KNOWLEDGE"
"지구온난화 원인이 뭐야?","온실가스가 대기 중에 쌓여서 열을 가두는 게 주된 원인이야.","KNOWLEDGE"
"고려 무신정변이 뭐야?","1170년에 무신들이 문신 중심 정치에 반발해서 정권을 잡은 사건이야.","KNOWLEDGE"
"통화정책이 뭐야?","중앙은행이 금리나 통화량을 조절해서 경제를 안정시키려는 정책이야.","KNOWLEDGE"
"미분이 뭐야?","어떤 함수의 순간 변화율을 구하는 수학 개념이야. 그래프의 기울기를 구한다고 생각하면 돼.","KNOWLEDGE"
"원자랑 분자 차이가 뭐야?","원자는 물질을 이루는 가장 작은 단위고 분자는 원자들이 결합한 형태야.","KNOWLEDGE"
"동아시아 유교문화가 왜 중요해?","가족 중심 가치관과 예의범절, 학문 존중 문화의 기반이 됐어.","KNOWLEDGE"
"기축통화가 뭐야?","국제 거래에서 기준이 되는 통화를 말해. 지금은 미국 달러가 대표적이야.","KNOWLEDGE"
"산성이랑 염기성 차이가 뭐야?","산성은 pH가 7보다 낮고 염기성은 7보다 높아. 7이면 중성이야.","KNOWLEDGE"
"고구려 벽화가 유명한 이유가 뭐야?","당시 생활상, 문화, 사상을 생생하게 보여주는 귀중한 자료라서야.","KNOWLEDGE"
"근로소득세는 어떻게 부과돼?","소득 구간별로 세율이 다르게 적용되는 누진세 방식이야.","KNOWLEDGE"
"함수랑 방정식 차이가 뭐야?","함수는 입력값에 따라 출력값이 정해지는 관계고 방정식은 특정 조건을 만족하는 값을 찾는 식이야.","KNOWLEDGE"
"화산 폭발은 왜 일어나?","지하의 마그마가 압력에 의해 지표면으로 분출하면서 일어나.","KNOWLEDGE"
"한글날은 왜 있는 거야?","세종대왕이 훈민정음을 반포한 걸 기념하는 날이야. 10월 9일이야.","KNOWLEDGE"
"물가지수는 어떻게 만들어?","여러 상품과 서비스 가격을 기준시점 대비 비교해서 지수로 만들어.","KNOWLEDGE"
"음의 정수랑 양의 정수 차이가 뭐야?","0을 기준으로 큰 수는 양수, 작은 수는 음수야.","KNOWLEDGE"
"온실효과가 뭐야?","대기 중 가스가 지구에서 나오는 열을 가둬서 지구를 따뜻하게 유지하는 현상이야.","KNOWLEDGE"
"신라 화랑도가 뭐야?","신라의 청소년 수양 단체인데 무예와 도덕을 함께 배웠어.","KNOWLEDGE"
"경제성장률은 어떻게 계산해?","이번 기간 GDP와 이전 기간 GDP를 비교해서 증가율로 계산해.","KNOWLEDGE"
"로그가 뭐야?","어떤 수를 밑으로 몇 번 거듭제곱해야 특정 값이 나오는지 나타내는 개념이야.","KNOWLEDGE"
"판구조론이 뭐야?","지구 표면이 여러 판으로 나뉘어 있고 이 판들이 움직인다는 이론이야.","KNOWLEDGE"
"동학 사상이 뭐야?","최제우가 창시한 사상인데 인내천, 즉 사람이 곧 하늘이라는 평등사상이 핵심이야.","KNOWLEDGE"
"공정거래위원회가 뭐하는 곳이야?","기업들의 불공정 거래나 독과점 행위를 감시하고 규제하는 정부기관이야.","KNOWLEDGE"
"허수는 뭐야?","제곱해서 음수가 되는 수야. i로 표시하고 i²=-1이야.","KNOWLEDGE"
"극지방 오로라는 왜 생겨?","태양풍의 입자가 지구 자기장과 부딪혀서 대기 중 기체를 자극하며 빛을 내는 거야.","KNOWLEDGE"
"3.1운동은 언제 일어났어?","1919년 3월 1일에 일어난 독립운동이야. 전국적으로 만세운동이 퍼졌어.","KNOWLEDGE"
"환율제도 종류가 뭐가 있어?","고정환율제와 변동환율제가 있어. 한국은 변동환율제를 채택하고 있어.","KNOWLEDGE"
"수열의 극한이 뭐야?","수열의 항이 끝없이 진행될 때 어떤 값에 가까워지는지를 나타내는 개념이야.","KNOWLEDGE"
"대륙이동설은 누가 주장했어?","독일 과학자 베게너가 주장했어. 대륙들이 원래 하나였다가 갈라졌다는 이론이야.","KNOWLEDGE"
"동인도회사가 뭐야?","17세기 유럽 국가들이 아시아 무역을 위해 세운 특허 회사야.","KNOWLEDGE"
"디지털세가 뭐야?","해외 IT 기업들의 국내 매출에 부과하려는 세금 논의를 말해.","KNOWLEDGE"
"집합이 뭐야?","특정 조건을 만족하는 원소들의 모임을 말해. 수학의 기본 개념 중 하나야.","KNOWLEDGE"
"빙하기는 왜 생겨?","지구 기후가 주기적으로 변하면서 기온이 크게 낮아지는 시기 때문에 생겨.","KNOWLEDGE"
"고려의 대외무역은 어땠어?","벽란도를 중심으로 송, 아라비아 상인들과도 교류할 정도로 활발했어.","KNOWLEDGE"
"공매도가 뭐야?","주식을 빌려서 먼저 팔고 나중에 싸게 사서 갚는 투자 방식이야.","KNOWLEDGE"
"벡터랑 스칼라 차이가 뭐야?","벡터는 크기와 방향이 있고 스칼라는 크기만 있는 양이야.","KNOWLEDGE"
"극한기후 현상 이유가 뭐야?","기후변화로 대기와 해양 순환이 불안정해지면서 폭염, 폭우 같은 극단적 날씨가 늘어나.","KNOWLEDGE"
"임오군란이 뭐야?","1882년 구식 군인들이 차별대우에 반발해서 일으킨 반란이야.","KNOWLEDGE"
"환율 하락은 뭘 의미해?","원화 가치가 오른다는 뜻이라 수입은 유리해지고 수출은 불리해질 수 있어.","KNOWLEDGE"
"행렬이 뭐야?","숫자를 행과 열로 배열한 표 형태의 수학적 대상이야. 여러 방정식을 한번에 다룰 때 써.","KNOWLEDGE"
"엘니뇨가 뭐야?","태평양 적도 부근 바닷물 온도가 평소보다 높아지는 현상인데 세계 곳곳 기후에 영향을 줘.","KNOWLEDGE"
"고려의 몽골 침입은 몇 번이었어?","약 6차례에 걸쳐 침입을 받았고 결국 강화를 맺었어.","KNOWLEDGE"
"주식 액면분할이 뭐야?","주식 한 주를 여러 주로 쪼개서 주당 가격을 낮추는 걸 말해.","KNOWLEDGE"
"경우의 수는 어떻게 구해?","어떤 사건이 일어날 수 있는 모든 가짓수를 세는 걸 말해.","KNOWLEDGE"
"자기장이 뭐야?","자석이나 전류 주변에 생기는 힘의 영역을 말해.","KNOWLEDGE"
"발해는 누가 세웠어?","고구려 유민 대조영이 세운 나라야. 고구려 계승 의식이 강했어.","KNOWLEDGE"
"기업공개 IPO가 뭐야?","비상장 기업이 처음으로 주식을 증권시장에 상장해서 일반인도 살 수 있게 하는 절차야.","KNOWLEDGE"
"제곱근이 뭐야?","어떤 수를 제곱해서 특정 값이 나오게 하는 수야. 9의 제곱근은 3이지.","KNOWLEDGE"
"오로라는 어느 지역에서 볼 수 있어?","북극이나 남극 근처 고위도 지역에서 잘 보여.","KNOWLEDGE"
"조선의 과거제도가 뭐야?","관리를 뽑기 위한 시험 제도인데 문과, 무과, 잡과로 나뉘었어.","KNOWLEDGE"
"환율 스와프가 뭐야?","서로 다른 통화를 일정 기간 교환했다가 나중에 다시 바꾸는 금융 거래야.","KNOWLEDGE"
"피보나치 수열이 뭐야?","앞의 두 수를 더해서 다음 수를 만드는 수열이야. 1,1,2,3,5,8 이런 식이지.","KNOWLEDGE"
"미세먼지는 왜 생겨?","자동차 배기가스, 공장 매연, 황사 등 다양한 원인으로 발생해.","KNOWLEDGE"
"동학농민운동 결과는 어떻게 됐어?","진압됐지만 이후 갑오개혁에 영향을 줬고 반봉건, 반외세 의식을 남겼어.","KNOWLEDGE"
"양적완화가 뭐야?","중앙은행이 돈을 풀어서 시중에 유동성을 공급하는 정책이야.","KNOWLEDGE"
"확률변수가 뭐야?","어떤 실험 결과에 숫자를 대응시킨 변수를 말해.","KNOWLEDGE"
"지진은 왜 일어나?","지각판이 움직이면서 쌓인 에너지가 갑자기 방출될 때 일어나.","KNOWLEDGE"
"조선 후기 실학이 뭐야?","실생활에 도움이 되는 학문을 추구한 사상이야. 정약용 같은 학자가 대표적이야.","KNOWLEDGE"
"스태그플레이션이 뭐야?","경기 침체와 물가 상승이 동시에 일어나는 현상이야.","KNOWLEDGE"
"올해 개봉한 SF 영화 추천해줘","최근 SF는 '듄 파트2'가 볼만해, 스케일도 크고 스토리도 탄탄하더라","CREATIVE"
"우울할 때 보기 좋은 영화 있어?","코미디 장르 추천해, '가디언즈 오브 갤럭시' 같은 거 보면 기분 풀려","CREATIVE"
"크리스토퍼 놀란 영화 중에 뭐가 제일 나아?","개인적으론 '인터스텔라' 추천, 몰입감이 장난 아니야","CREATIVE"
"아이랑 같이 볼만한 애니메이션 영화 뭐 있을까","'인사이드 아웃' 시리즈 괜찮아, 아이도 어른도 재밌게 봐","CREATIVE"
"무서운 영화 하나 추천해줘","'유전'이나 '컨저링' 시리즈 추천, 분위기가 진짜 소름 돋아","CREATIVE"
"로맨스 영화 볼만한 거 있어?","'라라랜드' 어때, 음악이랑 영상미가 예술이야","CREATIVE"
"넷플릭스에서 볼만한 영화 뭐 있을까","요즘엔 '글래스 어니언' 추천, 추리물 좋아하면 딱이야","CREATIVE"
"전쟁 영화 명작 좀 알려줘","'라이언 일병 구하기'는 무조건 봐야 돼, 오프닝부터 압도적이야","CREATIVE"
"마블 영화 순서대로 보려면 뭐부터 봐야 해","'아이언맨 1편'부터 시작하는 게 제일 무난해","CREATIVE"
"짧고 가볍게 볼 영화 추천해줘","'내 아내의 모든 것' 같은 로맨틱 코미디 어때, 부담 없이 볼 수 있어","CREATIVE"
"좀비 영화 중에 재밌는 거 있어?","'부산행' 강추, 긴장감 최고고 감동도 있어","CREATIVE"
"힐링되는 영화 추천해줘","'리틀 포레스트' 보면 마음이 편안해져","CREATIVE"
"반전 있는 영화 뭐 있을까","'유주얼 서스펙트' 결말 보고 진짜 놀랐어","CREATIVE"
"애니메이션 명작 하나 알려줘","'너의 이름은.' 안 보면 후회해, 영상미랑 스토리 다 좋아","CREATIVE"
"최근에 재밌게 본 영화 있어?","요즘 '오펜하이머' 얘기 많이 나오더라, 몰입도 진짜 높아","CREATIVE"
"킬링타임용 액션 영화 추천해줘","'존 윅' 시리즈 보면 시간 순삭이야","CREATIVE"
"다큐멘터리 영화 볼만한 거 있어?","'아이엠 그레타' 추천, 생각할 거리 많아","CREATIVE"
"시간여행 소재 영화 뭐가 재밌어?","'어바웃 타임' 좋아, 감동적이면서 로맨틱해","CREATIVE"
"뮤지컬 영화 추천해줘","'위대한 쇼맨' 노래도 좋고 화려해","CREATIVE"
"스릴러 영화 뭐 볼까?","'나이브스 아웃' 추천, 추리하는 재미가 쏠쏠해","CREATIVE"
"우주 배경 영화 있어?","'그래비티' 보면 진짜 우주에 있는 느낌 들어","CREATIVE"
"명절에 가족이랑 볼만한 영화 있어?","'극한직업' 어때, 웃기고 부담 없어","CREATIVE"
"봉준호 감독 영화 중에 뭐가 좋아?","'기생충'은 무조건 봐야지, 짜임새가 완벽해","CREATIVE"
"실화 바탕 영화 추천해줘","'설리: 허드슨강의 기적' 감동적이야","CREATIVE"
"디즈니 명작 애니메이션 알려줘","'라이온 킹' 클래식이지만 지금 봐도 좋아","CREATIVE"
"90년대 감성 영화 뭐 있을까?","'이터널 선샤인' 감성 제대로야","CREATIVE"
"첩보 영화 추천해줘","'미션 임파서블' 시리즈 액션 진짜 화려해","CREATIVE"
"판타지 영화 명작 알려줘","'반지의 제왕' 3부작은 기본이지","CREATIVE"
"잔잔한 일본 영화 추천해줘","'스즈메의 문단속' 좋아, 감성적이야","CREATIVE"
"여름에 보기 좋은 시원한 느낌 영화 있어?","물 배경 영화들 찾아봐, 시원한 느낌 나서 좋아","CREATIVE"
"최근 흥행한 한국 영화 뭐 있어?","'파묘' 요즘 화제더라, 미스터리하고 몰입감 있어","CREATIVE"
"크리스마스에 볼만한 영화 추천해줘","'나 홀로 집에' 매년 봐도 재밌어","CREATIVE"
"인생 영화로 꼽을만한 거 추천해줘","'쇼생크 탈출'은 진짜 명작이야, 안 본 사람 없어야 돼","CREATIVE"
"코미디 스페셜 볼만한 거 있어?","넷플릭스 코미디 스페셜들 볼만해, 웃음 포인트 확실해","CREATIVE"
"히어로 영화 중에 제일 재밌는 거 뭐야?","'스파이더맨: 어크로스 더 스파이더버스' 영상미 미쳤어","CREATIVE"
"심리 스릴러 영화 알려줘","'샤이닝' 보면 오싹해, 명작이야","CREATIVE"
"시리즈로 볼만한 영화 프랜차이즈 있어?","'해리포터' 시리즈 정주행 추천","CREATIVE"
"감동적인 가족 영화 추천해줘","'코코' 보면 눈물 안 참아져","CREATIVE"
"우정 소재 영화 뭐 있을까?","'스탠 바이 미' 좋아, 잔잔하고 따뜻해","CREATIVE"
"액션 코미디 영화 알려줘","'나쁜 녀석들' 시리즈 시원하고 웃겨","CREATIVE"
"비오는 날 듣기 좋은 재즈 플레이리스트 추천해줘","빌 에반스 트리오 들어봐, 빗소리랑 찰떡이야","CREATIVE"
"운동할 때 듣기 좋은 노래 추천해줘","신나는 힙합이나 EDM 위주로 들으면 텐션 올라가","CREATIVE"
"드라이브할 때 듣기 좋은 노래 있어?","잔잔한 시티팝 플레이리스트 틀어봐, 분위기 좋아","CREATIVE"
"요즘 인기 많은 케이팝 노래 뭐 있어?","뉴진스나 아이브 신곡 들어봐, 요즘 대세야","CREATIVE"
"발라드 명곡 추천해줘","아이유의 '밤편지' 언제 들어도 좋아","CREATIVE"
"공부할 때 듣기 좋은 음악 있을까?","가사 없는 로파이 힙합 틀어놓으면 집중 잘 돼","CREATIVE"
"옛날 감성 팝송 추천해줘","퀸의 'Bohemian Rhapsody' 시대를 초월한 명곡이지","CREATIVE"
"신나는 파티 음악 추천해줘","다프트 펑크 노래 틀면 분위기 확 살아나","CREATIVE"
"이별 후에 듣기 좋은 노래 있어?","슬픈 발라드 몰아 듣는 것도 나쁘지 않아, 성시경 노래 추천해","CREATIVE"
"클래식 입문하기 좋은 곡 뭐야?","비발디 사계부터 들어봐, 익숙한 멜로디라 편해","CREATIVE"
"최근 나온 앨범 중에 괜찮은 거 있어?","요즘 화제인 아티스트 정규 앨범 한번 들어봐, 완성도 높다는 평 많아","CREATIVE"
"인디밴드 추천해줘","잔나비 노래 들어봐, 감성적이고 독특해","CREATIVE"
"신나는 트로트 노래 있어?","임영웅 노래 들어봐, 요즘 진짜 인기 많아","CREATIVE"
"록발라드 명곡 알려줘","건즈 앤 로지스의 'November Rain' 강추","CREATIVE"
"잠들기 전에 듣기 좋은 노래 추천해줘","잔잔한 어쿠스틱 노래 들으면 마음이 편안해져","CREATIVE"
"뮤지컬 넘버 중에 좋은 거 있어?","'레미제라블'의 'Do You Hear the People Sing' 웅장하고 좋아","CREATIVE"
"여름에 어울리는 노래 추천해줘","시원한 팝이나 레게 느낌 곡들 들어봐, 여름 감성 딱이야","CREATIVE"
"랩 잘하는 아티스트 추천해줘","켄드릭 라마 들어봐, 라임이랑 메시지가 진짜 탄탄해","CREATIVE"
"노래방 가면 부르기 좋은 곡 뭐 있을까?","신나는 곡으로는 god의 '거짓말' 부르면 분위기 좋아","CREATIVE"
"카페에서 틀어놓기 좋은 음악 있어?","보사노바 스타일 음악 틀어놓으면 분위기 좋아져","CREATIVE"
"90년대 가요 명곡 추천해줘","서태지와 아이들 노래 한번 들어봐, 지금 들어도 신선해","CREATIVE"
"밴드 음악 중에 명반 뭐 있어?","라디오헤드의 'OK Computer' 앨범 통으로 들어봐","CREATIVE"
"국악 느낌 나는 음악 추천해줘","이날치 밴드 노래 들어봐, 국악이랑 팝이 잘 섞였어","CREATIVE"
"감성적인 OST 추천해줘","'어바웃 타임' OST 들어보면 진짜 여운 남아","CREATIVE"
"최근 콘서트 다녀올만한 아티스트 있어?","요즘 내한 공연 많이 하니까 좋아하는 아티스트 스케줄 확인해봐","CREATIVE"
"신나는 EDM 추천해줘","캘빈 해리스 노래 들으면 텐션 확 올라가","CREATIVE"
"여행갈 때 듣기 좋은 플레이리스트 추천해줘","신나는 팝송 위주로 모아서 들어봐, 기분전환 돼","CREATIVE"
"슬픈 노래 듣고 싶은데 뭐 있어?","정승환 노래 추천해, 감정선이 깊어","CREATIVE"
"최신 힙합 트렌드 곡 뭐 있어?","요즘 트렌디한 국내 힙합 앨범 찾아 들어봐, 비트 좋은 거 많아","CREATIVE"
"팝송 중에 신나는 곡 추천해줘","두아 리파 노래 들어봐, 신나고 중독성 있어","CREATIVE"
"겨울에 어울리는 노래 추천해줘","잔잔한 캐롤이나 겨울 감성곡 틀어봐, 분위기 좋아","CREATIVE"
"밴드 결성하려는데 참고할 곡 있어?","록밴드라면 라디오헤드나 콜드플레이 스타일 참고해봐","CREATIVE"
"국내 인디 감성 발라드 추천해줘","페퍼톤스 노래 들어봐, 밝고 좋아","CREATIVE"
"새벽 감성에 듣기 좋은 노래 있어?","자우림 노래 들어봐, 새벽 감성이랑 잘 어울려","CREATIVE"
"최근 화제인 사운드트랙 뭐 있어?","요즘 화제 드라마 OST들 한번 찾아 들어봐, 반응 좋더라","CREATIVE"
"요즘 할만한 게임 추천해줘","'발더스 게이트 3' 강추, 스토리랑 자유도 진짜 좋아","CREATIVE"
"친구랑 같이 할 게임 있어?","'잇 테이크스 투' 해봐, 협동 게임 중 최고야","CREATIVE"
"캐주얼하게 즐길 모바일 게임 추천해줘","'브롤스타즈' 가볍게 하기 좋아","CREATIVE"
"스토리 좋은 RPG 게임 뭐 있어?","'엘든 링' 세계관이랑 스토리 진짜 몰입돼","CREATIVE"
"FPS 게임 중에 뭐가 재밌어?","'발로란트' 요즘 많이들 하더라, 전략적이라 재밌어","CREATIVE"
"힐링되는 게임 추천해줘","'동물의 숲' 느긋하게 하기 딱 좋아","CREATIVE"
"퍼즐 게임 추천해줘","'포탈 2' 두뇌 자극되고 재밌어","CREATIVE"
"오픈월드 게임 뭐가 좋아?","'젤다의 전설: 왕국의 눈물' 탐험하는 재미가 엄청나","CREATIVE"
"레트로 감성 게임 있어?","'스타듀밸리' 도트그래픽에 힐링되는 농장 게임이야","CREATIVE"
"무서운 공포 게임 추천해줘","'리틀 나이트메어' 분위기 진짜 오싹해","CREATIVE"
"전략 시뮬레이션 게임 뭐 있을까?","'문명 6' 시간 순삭될 정도로 중독성 있어","CREATIVE"
"콘솔 게임 뭐부터 시작하면 좋을까?","닌텐도 스위치라면 '마리오 카트'부터 해봐","CREATIVE"
"요즘 인기 많은 e스포츠 종목 뭐야?","리그 오브 레전드가 여전히 대세야","CREATIVE"
"격투 게임 추천해줘","'철권 8' 조작감 좋고 재밌어","CREATIVE"
"초보자도 하기 쉬운 게임 있어?","'마인크래프트' 자유도 높고 진입장벽 낮아","CREATIVE"
"스릴 넘치는 배틀로얄 게임 추천해줘","'배틀그라운드' 긴장감 최고야","CREATIVE"
"감성적인 인디게임 추천해줘","'셀레스트' 추천, 스토리도 좋고 감동적이야","CREATIVE"
"협동 좀비 게임 있어?","'레프트 4 데드' 친구들이랑 하면 진짜 재밌어","CREATIVE"
"요즘 유행하는 리듬게임 뭐 있어?","리듬게임 장르 요즘 많이 나와, 손이 바빠질 정도로 재밌어","CREATIVE"
"카드 게임 추천해줘","'하스스톤' 전략 짜는 재미 있어","CREATIVE"
"육성 시뮬레이션 게임 있어?","요즘 다양한 캐릭터 육성 시뮬레이션 게임들 나와있어, 찾아봐","CREATIVE"
"대전 액션 게임 뭐가 재밌어?","'스매시브라더스' 친구들이랑 하면 웃음 끊이질 않아","CREATIVE"
"탐정, 추리 게임 추천해줘","'역전재판' 시리즈 스토리랑 반전 재밌어","CREATIVE"
"우주 배경 게임 있어?","'노 맨즈 스카이' 탐험하는 재미 진짜 커","CREATIVE"
"롤플레잉 모바일 게임 추천해줘","'원신' 그래픽도 좋고 콘텐츠 많아","CREATIVE"
"자동차 레이싱 게임 뭐가 좋아?","'포르자 호라이즌' 그래픽도 예쁘고 스피드감 있어","CREATIVE"
"방 탈출 게임 소재로 뭐가 재밌을까?","미스터리 서적 컨셉으로 만들면 몰입감 있을 거야","CREATIVE"
"소울라이크 장르 게임 추천해줘","'세키로' 어렵지만 클리어하면 성취감 최고야","CREATIVE"
"보드게임 추천해줘","'카탄' 친구들이랑 하기 딱 좋아","CREATIVE"
"요즘 스트리머들이 많이 하는 게임 뭐야?","배틀로얄이나 마인크래프트 콘텐츠 많이 하더라","CREATIVE"
"손흥민 최근 경기 결과 어때?","최근 경기에서 골 넣으면서 팀 승리에 기여했어","CREATIVE"
"이번 시즌 프리미어리그 우승 후보 어디야?","맨시티랑 아스날이 유력하다고 보더라","CREATIVE"
"야구 직관하기 좋은 팀 추천해줘","요즘 분위기 좋은 팀 경기 보러 가면 재밌어","CREATIVE"
"축구 국가대표 다음 경기 언제야?","곧 국가대표 평가전 있으니까 일정 확인해봐","CREATIVE"
"골프 입문하려는데 뭐부터 배워야 해?","그립이랑 스윙 자세부터 기본기 잡는 게 중요해","CREATIVE"
"농구 좋아하는데 NBA 볼만한 팀 있어?","요즘 젊은 팀들 경기력이 좋아, 챙겨봐","CREATIVE"
"마라톤 준비하려는데 조언 좀 해줘","처음엔 무리하지 말고 페이스 조절하면서 거리 늘려가","CREATIVE"
"배드민턴 잘 치는 법 알려줘","손목 스냅이랑 풋워크 연습하면 실력 확 늘어","CREATIVE"
"요즘 핫한 e스포츠 경기 있어?","LCK 결승전이 화제야, 챙겨볼만 해","CREATIVE"
"최근 야구 트레이드 소식 있어?","시즌 중이라 트레이드 소식 종종 나오더라","CREATIVE"
"테니스 초보인데 라켓 추천해줘","무게 가볍고 그립감 좋은 입문용 라켓부터 시작해봐","CREATIVE"
"볼링 점수 잘 내는 팁 있어?","릴리즈 타이밍이랑 스핀 연습하면 점수 확 올라","CREATIVE"
"클라이밍 시작하려는데 어때?","팔 힘보다 코어랑 밸런스가 더 중요해","CREATIVE"
"겨울 스포츠 뭐 재밌어?","스키나 스노보드 한번 배워봐, 재밌어","CREATIVE"
"유명한 축구 라이벌전 뭐가 있어?","엘 클라시코가 제일 유명하지","CREATIVE"
"ㅁㄴㅇㄹ","질문을 이해하지 못했습니다. 다시 입력해주세요.","ANOMALY"
"ㄱㄴㄷㄹ","무슨 말씀인지 파악이 어려워요. 다시 한 번 말씀해 주시겠어요?","ANOMALY"
"ㅋㅌㅊㅍ","죄송하지만 내용을 알아듣지 못했어요. 다른 방식으로 질문해 주세요.","ANOMALY"
"ㅂㅈㄷㄱ","입력하신 내용을 이해할 수 없습니다. 정확한 문장으로 다시 입력해 주세요.","ANOMALY"
"ㅅㅎㅇㅁ","이해하지 못한 질문이에요. 조금 더 구체적으로 말씀해 주시겠어요?","ANOMALY"
"ㄴㄹㅎㅋ","요청하신 내용을 파악하지 못했습니다. 다시 시도해 주세요.","ANOMALY"
"ㅍㅌㅊㅋ","어떤 의미인지 알 수 없어요. 다시 한번 정리해서 말씀해 주세요.","ANOMALY"
"ㅇㅁㄴㅇㄹㅎ","인식할 수 없는 입력입니다. 올바른 문장으로 다시 입력해 주세요.","ANOMALY"
"ㄷㄷㄷㄷ","질문 내용을 확인하지 못했어요. 다시 입력 부탁드립니다.","ANOMALY"
"ㅂㅂㅂㅂㅂ","무슨 뜻인지 이해하기 어렵네요. 다시 말씀해 주시겠어요?","ANOMALY"
"ㅈㅈㅈㅈ","해당 입력은 인식되지 않았습니다. 다시 한번 확인 후 입력해 주세요.","ANOMALY"
"ㄱㄱㄱㄱㄱ","죄송해요, 질문을 알아듣지 못했어요. 다른 표현으로 다시 물어봐 주세요.","ANOMALY"
"ㅍㅍㅍㅍ","정확한 의미를 파악할 수 없습니다. 다시 입력해 주시길 바랍니다.","ANOMALY"
"ㅊㅊㅊㅊㅊ","이해되지 않는 문장이에요. 조금 더 명확하게 적어주세요.","ANOMALY"
"ㅌㅌㅌㅌ","질문을 인식하지 못했습니다. 다시 한번 입력해 주세요.","ANOMALY"
"ㅅㅅㅅㅅㅅ","무슨 내용인지 잘 모르겠어요. 다시 말씀해주시겠어요?","ANOMALY"
"ㄴㄴㄴㄴㄴ","알아들을 수 없는 입력입니다. 정상적인 문장으로 시도해 주세요.","ANOMALY"
"ㄹㄹㄹㄹ","질문이 명확하지 않아요. 다시 정리해서 입력해 주세요.","ANOMALY"
"ㄲㄸㅃㅆㅉ","이 내용은 이해하기 어렵습니다. 다시 질문해 주시겠어요?","ANOMALY"
"ㄱㅅㄷㅈㅂ","요청을 처리할 수 없습니다. 올바른 형식으로 다시 입력해 주세요.","ANOMALY"
"ㅁㅁㅁㄴㄴㄴ","죄송하지만 무슨 말인지 모르겠어요. 다시 한번 말해주실래요?","ANOMALY"
"ㅎㄴㄷㄱㅅ","질문 의도를 파악하지 못했어요. 다시 입력 부탁드려요.","ANOMALY"
"ㅈㄷㄱㅅㅂ","문장이 인식되지 않았습니다. 다시 시도해 주시기 바랍니다.","ANOMALY"
"ㅋㄲㄸㅃㅆ","이해할 수 없는 내용이에요. 다른 방식으로 다시 질문해 주세요.","ANOMALY"
"ㄴㅁㅇㄹㅎㅅ","정확히 어떤 걸 물어보시는지 모르겠어요. 다시 입력해 주세요.","ANOMALY"
"ㅏㅑㅓㅕ","알 수 없는 입력입니다. 다시 한번 확인해 주세요.","ANOMALY"
"ㅗㅛㅜㅠ","질문을 파악할 수 없어요. 조금 더 자세히 적어주시겠어요?","ANOMALY"
"ㅡㅣㅐㅔ","죄송합니다, 이해하지 못했어요. 다시 입력 부탁드립니다.","ANOMALY"
"ㅘㅙㅚㅝ","무엇을 말씀하시는지 이해하기 힘들어요. 다시 시도해 주세요.","ANOMALY"
"ㅏㅏㅏㅏ","해당 문장을 인식하지 못했습니다. 다시 작성해 주세요.","ANOMALY"
"ㅓㅓㅓㅓ","이해가 안 되는 질문이네요. 다시 한번 물어봐 주시겠어요?","ANOMALY"
"ㅜㅜㅜㅜ","질문 내용이 불명확합니다. 정확하게 다시 입력해 주세요.","ANOMALY"
